"2010-03-19",74.439988,172.28,59.25,17.529999,18.579987,14.72,18.069993,29.419999,5.3199997,127.71,33.259995,65.109986,53.429993,16.109986,6.6899996,16.909989,65.299988,3.7599993,53.299988,15.51,55.339997,34.529999,30.37999,43.289994,31.009995,25.509995
"2010-03-22",75.009995,174.18999,59.669999,17.779999,18.929993,14.94,18.069993,29.75,5.4674998,127.98,33.589997,65.099991,54.159989,16.299988,6.7999993,17.149994,65.759995,3.705,53.87999,15.95,55.619996,35.329987,30.409989,42.789994,31.429993,25.739991
"2010-03-23",75.539994,175.04999,59.369996,18.089997,19.099991,15.05,18.329987,29.909989,5.4799996,129.37,33.89,65.359986,54.759995,17.059998,7.0599995,17.539994,66.459992,3.83,53.89,16.349991,55.89,35.909989,31.079987,42.569993,33.609986,25.919999
"2010-03-24",74.809998,173.57,58.899994,18.179993,19.049988,14.82,18.449997,29.62999,5.4799996,128.53,33.62999,64.75,54.609986,17.689988,6.8399992,17.609986,65.849991,3.9399996,53.369996,16.279999,55.579987,35.399994,30.859986,42.369996,33.12999,25.939988
"2010-03-25",73.699997,173.93,58.719986,18.439988,18.859986,14.75,18.299988,29.199997,5.5,129.24,33.37999,64.569993,54.239991,18.049988,6.6899996,17.39,66.399994,3.7699996,53.449997,16.789994,55.609986,36.329987,31.059998,42.299988,33.25,25.659989
"2010-03-26",74.319993,174.21999,58.429993,18.339997,18.149994,14.81,18.339997,28.64,5.4699994,129.26,33.079987,64.37999,53.759995,18.299988,6.83,17.14,66.839997,3.7999993,54.369996,16.849991,55.509995,36.789994,31.219986,42.89,32.989991,25.839997
"2010-03-29",74.299988,173.23,58.709992,18.5,18.159989,14.78,18.399994,28.899994,5.4499999,128.59,33.76999,64.819993,53.859986,18.239991,6.7099991,17.279999,67.009995,3.79,53.959992,17.5,55.739991,37.489991,31.099991,43.01999,33.469986,25.939988
"2010-03-30",74.089997,173.57999,58.669999,18.739991,18.339997,14.69,18.299988,28.449997,5.4099999,128.76999,33.339997,64.899994,53.75,18.049988,6.5999995,17.259995,66.969986,3.8199997,53.739991,17.369996,55.909989,37.419999,30.839997,43.299988,33.429993,25.679993
"2010-03-31",73.949997,173.09,58.199997,18.829987,17.589997,14.82,18.199997,28.279999,5.3899994,128.25,33.289994,65.199997,53.429993,17.209992,6.3999997,17.149994,67.679993,3.7999993,52.599991,17.159989,55.599991,37.089997,31.119996,43.279999,32.989991,25.279999
"2010-04-01",73.869996,174.87999,58.229996,18.859986,17.649994,14.76,18.329987,28.419999,5.3899994,128.25,33.549988,65.76999,53.609986,17.12999,6.8999997,17.079987,68.25,3.8999997,53.12999,17.289994,55.489991,37.75,31.369996,43.319993,33.829987,25.359986
"2010-04-05",74.169999,173.53,58.259995,18.819993,17.729996,14.96,18.529999,29.12999,5.5299998,129.35,34.26999,65.399994,53.14,17.559998,6.9499999,16.899994,68.989991,3.9099999,53.759995,18,55.489991,37.829987,31.509995,43.75,34.439988,26.14
"2010-04-06",74.62999,173.96999,58.199997,18.759995,18.049988,14.89,18.599991,29.739991,5.8499995,128.93,34.099991,65.309998,53.039994,17.289994,6.79,16.959992,69.869996,3.8799992,54.089997,17.579987,55.529999,37.399994,32.279999,43.649994,34.76999,26.39
"2010-04-07",74.059998,176,57.969986,18.289994,18.109986,14.61,18.5,29.719986,5.8899994,128.48,33.929993,65.219986,52.649994,16.949997,7.1899996,17.069993,69.849991,3.8799992,54.009995,17.5,55.279999,36.789994,31.989991,43.479996,33.099991,27.439988
